obstacleDetectDistance,carLinearSpeed,carTurningSpeed,servoRange,finishTime
0.7462906,133,113,70,18.625
0.6021099,173,163,49,48.625
0.4153991,223,194,61,63
0.8300492,110,175,36,77.375
0.927596,231,188,35,53.75
0.8465658,138,152,89,56
0.6527927,160,126,89,48.75
0.5952581,180,136,81,76.125
0.8569079,169,153,59,21.5
0.1603026,243,235,62,29.75
0.1821268,177,170,41,163.625
0.4008948,111,160,65,350.25
0.5792823,123,198,56,28.625
0.5335679,142,115,35,68.125
0.3479105,244,157,48,82.25
0.211353,146,159,88,46.875
0.8397416,143,190,83,491.625
0.3539968,205,239,63,84
0.3709192,113,111,34,21.75
0.3906319,207,113,89,41.5
0.7768357,116,150,57,131.75
0.4124729,174,153,35,329.875
0.5033753,102,132,88,144.25
0.808961,207,175,52,19.5
0.9350678,142,144,77,55.75
0.6341426,204,160,88,307.5
0.6942821,225,192,80,72.625
0.2866705,213,109,38,16.125
0.4829126,194,145,88,42.5
0.2240096,140,249,83,109.25
0.3429082,253,185,52,19
0.3836815,226,116,77,49.75
0.2087568,117,189,77,229.5
0.5076602,162,167,54,42.875
0.2337216,246,105,62,10.875
0.8404506,148,106,43,25.125
0.7161325,124,166,59,130.5
0.3593775,234,198,66,133.75
0.5931779,218,143,87,85.25
0.3600592,182,115,79,37
0.189274,179,108,81,12
0.963905,129,183,62,105.125
0.2493691,202,202,65,157.125
0.3147726,166,111,66,14.875
0.229518,112,164,55,155.25
0.9803886,181,195,72,81.75
0.4630289,143,215,60,79.875
0.8356439,184,199,69,69.125
0.3548233,156,138,38,60.625
0.3878597,155,159,70,29.625
0.4713919,241,115,45,12
0.590871,165,149,62,15.5
0.3502638,172,195,47,262.75
0.5018697,171,183,48,150.75
0.7699116,136,139,61,84.5
0.1522606,182,205,72,34.5
0.880112,183,123,84,23
0.3018992,169,179,61,171.375
0.870156,252,136,44,128.625
0.8326421,189,116,55,52.25
0.3798383,117,129,53,171.875
0.9812842,203,157,48,60.625
0.3788084,171,241,63,70.125
0.3072149,170,194,70,77.125
0.138214,140,228,52,30.125
0.2019305,132,225,57,36.125
0.2345468,178,103,50,44.875
0.5489574,145,180,47,26.75
0.1775186,148,119,84,55.875
0.8860711,124,172,43,68
0.3037279,221,103,50,77.25
0.5894979,123,204,79,156.875
0.2835174,228,160,80,9
0.3707121,232,108,41,35.75
0.666401,179,105,62,14.5
0.1646952,142,212,87,55.875
0.9889124,168,146,69,64
0.426163,109,140,81,87.5
0.3005101,174,152,42,373.375
0.9848918,147,141,53,22.5
0.8201907,242,242,76,30.25
0.9193974,110,156,70,41.5
0.3929394,223,162,39,74.75
0.1442985,240,126,89,38.625
0.174771,115,211,54,199.625
0.7287526,162,150,72,12.75
0.2943617,168,120,77,117.5
0.8464105,233,209,68,351.5
0.3406008,246,139,83,76
0.1876332,240,169,89,82.875
0.2123709,245,121,55,36.5
0.1844164,223,120,35,38.375
0.9137251,204,119,81,86
0.767745,191,194,58,155.625
0.5831378,136,139,43,102.625
0.851378,123,110,66,162.875
0.6751717,183,199,34,81.375
0.5482151,111,109,38,22.625
0.9211462,142,125,39,19.125
0.3650728,116,229,88,89.625
0.2069033,148,216,75,48.375
0.2898135,230,113,50,31.25
0.2902929,248,239,79,24.375
0.2939686,136,105,81,54.375
0.6823251,125,108,75,21.5
0.2086051,224,205,54,90
0.1822301,228,217,84,32.625
0.6288456,120,107,84,105.75
0.9019945,221,250,75,27
0.8276238,139,185,59,54.125
0.1201497,114,186,46,18.375
0.426551,209,118,77,29
0.6697358,162,152,70,48.75
0.6125551,175,172,74,507.25
0.3952876,127,113,60,47.375
0.4357712,137,106,47,321
0.5830957,204,100,73,32.375
0.3668264,198,133,73,23.75
0.5951768,169,187,84,25.75
0.2486304,105,237,77,200.75
0.4893123,141,145,67,382.75
0.4190158,169,239,83,32.875
0.7032015,180,168,56,73.875
0.1590307,124,119,81,25.75
0.2735345,217,192,38,50.75
0.9736147,164,183,80,15
0.6107257,195,114,45,63.625
0.6059552,205,142,39,56.125
0.2694313,161,123,37,245.75
0.2540566,104,105,43,26.25
0.2375538,166,109,74,49.5
0.589273,238,130,88,129.5
0.808363,189,127,67,90
0.8990053,232,136,88,19.125
0.4936171,156,192,34,128.875
0.5921425,219,209,86,443
0.636439,146,179,80,91.125
0.7310305,129,202,56,321.875
0.5031886,193,134,64,30.875
0.3561004,100,181,36,167.25
0.8168921,218,183,70,78.375
0.7810544,115,153,35,184.375
0.6688523,124,150,63,168.875
0.4007262,100,138,35,185.625
0.1827409,173,135,62,34.625
0.337013,161,162,57,88.25
0.4057204,133,142,35,36.375
0.8379388,229,118,68,27.375
0.690601,143,137,41,47.875
0.633426,150,171,45,142.125
0.6374238,103,193,56,82.5
0.4949266,254,245,72,12.375
0.870392,158,175,73,45.75
0.3661626,171,106,52,38
0.9327794,156,153,31,34.5
0.1397513,153,136,34,84.25
0.5049469,152,131,77,120.5
0.6835814,198,113,80,69.5
0.6827726,203,151,41,369.25
0.4040997,196,153,30,174.625
0.7307113,114,147,73,95.75
0.1413163,105,138,35,91.25
0.7548422,201,111,47,10.375
0.149362,250,124,65,10.625
0.4908691,186,121,58,61
0.2720996,123,126,83,29.25
0.2987731,251,216,37,80.5
0.7999749,173,155,76,67.125
0.3910481,170,121,72,13.375
0.1566353,134,171,30,310.125
0.8069499,102,132,79,102.25
0.5057674,205,128,55,54
0.1646857,147,209,45,55.375
0.4693984,233,129,31,37.75
0.7697955,164,230,43,29.375
0.8542721,246,239,79,19.5
0.1634088,128,207,84,33.625
0.9879667,104,103,80,72.25
0.3381757,207,212,36,69.125
0.2736979,242,137,76,21.125
0.9114802,171,112,87,196.25
0.3033071,227,165,61,46.875
0.2458873,189,212,75,118.5
0.1937526,135,193,61,85.25
0.1887809,109,179,89,152.25
0.2560647,221,153,34,18.75
0.7172903,122,131,76,470.125
0.8397768,236,219,45,21
0.1396213,121,137,85,32
0.3227679,254,122,32,252.75
0.3324276,208,172,84,46.5
0.6819045,215,145,37,48
0.9377072,222,107,53,29.75
0.1855242,162,182,69,27
0.6263182,233,254,55,44.375
0.6179671,203,137,84,102.875
0.70792,244,113,84,229.25
0.8260056,181,157,47,84.875
0.5177284,181,179,65,187
0.6447414,208,178,61,223.875
0.2146228,178,123,33,19
0.7054077,126,171,72,18.625
0.8173202,111,193,35,29.625
0.8530026,114,142,75,71.75
0.5512468,117,242,54,51.75
0.6784211,184,137,33,110
0.695225,207,100,56,20.875
0.6020899,126,173,76,128.625
0.7595295,120,217,82,186.25
0.4264565,121,141,49,91.25
0.4857603,175,127,61,222.625
0.943381,137,176,39,240.25
0.787421,138,107,78,17.25
0.3619989,122,160,68,144.625
0.3412673,187,111,86,46.5
0.3958447,172,151,60,97
0.5552009,170,214,61,42.875
0.5743467,225,140,61,121.125
0.2491203,190,124,61,255.625
0.7870914,159,148,56,12.875
0.6403027,198,107,65,13.25
0.6538468,177,106,52,23.75
0.9567747,193,174,69,60.25
0.7613276,182,153,41,253.5
0.2167846,236,219,78,33.25
0.2989962,108,126,48,19.125
0.3482559,201,103,52,116.5
0.2561065,208,144,54,22
0.5824056,232,118,86,10.25
0.7231502,219,111,76,28.875
0.3520262,176,121,69,87.625
0.3731577,179,219,79,230.25
0.1992248,161,176,45,28.125
0.3508289,220,207,41,416.25
0.433201,243,135,60,278.75
0.6824716,193,100,50,18
0.5529449,248,185,59,577.875
0.4027676,187,177,63,46.875
0.8850678,154,118,67,20.375
0.1411551,169,171,45,44
0.4902474,136,139,72,939.25
0.6061227,177,165,68,130.625
0.3444088,210,139,34,9.875
0.1797519,198,251,30,32.75
0.7599667,171,239,87,32.25
0.178269,245,120,83,37.375
0.592231,252,128,84,117
0.8104998,229,110,79,92
0.4140483,102,243,67,44.75
0.9465033,224,174,62,15.25
0.873429,235,238,79,11.625
0.7035518,142,167,74,132.875
0.6372436,247,104,66,46.5
0.4310516,163,147,32,143.125
0.2757464,247,180,43,19.125
0.9926999,205,237,74,51.25
0.3665731,143,193,32,580.875
0.1436549,241,125,50,24.5
0.9536942,224,168,54,82
0.5522007,137,173,74,35.375
0.2793556,120,139,31,78.875
0.366159,177,154,57,82.625
0.8159958,233,119,73,45.25
0.6872264,231,103,86,10.25
0.3397723,159,124,37,193.875
0.2197009,111,216,60,267.75
0.3894899,236,188,78,59.625
0.394607,129,164,80,48.625
0.3303255,113,206,77,231.5
0.3316797,247,248,51,34.25
0.4495779,206,219,50,87
0.9871726,199,196,86,104.625
0.2447844,115,206,85,397
0.6677436,149,137,88,172.25
0.1447346,158,181,48,88.25
0.305165,144,249,76,74.125
0.4547829,118,110,78,73.125
0.2451623,136,186,33,135
0.7388171,164,117,70,51.875
0.3101073,242,139,83,15.25
0.3996873,133,198,42,38.125
0.4048062,130,207,39,142.625
0.6632116,250,102,41,8.25
0.379765,193,128,81,11
0.687528,235,181,50,248.875
0.5858417,237,214,40,8.875
0.5503158,154,113,54,13.25
0.8533301,248,185,72,44.625
0.8830007,118,149,49,134.5
0.5158371,145,140,56,65
0.6804885,191,212,79,306.375
0.4481067,155,114,40,38
0.6045278,171,193,31,55.875
0.1417647,248,155,35,43.75
0.4563241,164,126,55,150.5
0.4415436,120,142,72,17.25
0.753034,186,139,72,22.375
0.3663563,130,175,60,112.875
0.5913466,112,158,31,148.625
0.8527662,173,174,54,26.375
0.8632016,193,231,62,22.25
0.280126,165,160,80,141.875
0.4904172,152,179,56,84.625
0.25124,132,202,45,277.125
0.8293576,104,186,80,129.75
0.8173982,147,101,72,94.5
0.9547959,145,241,68,55.625
0.9541143,109,123,56,64.875
0.5154127,170,145,76,38
0.5246676,107,191,36,34
0.4602877,215,190,64,88.625
0.2784478,161,102,62,15.125
0.4468119,139,174,89,276.875
0.3715646,190,244,42,37.125
0.5803683,120,200,80,62
0.1762568,245,157,62,54
0.3105679,176,113,59,39
0.9200043,103,118,40,239.375
0.1938238,125,145,35,49.75
0.153728,202,132,31,9.875
0.4485545,123,130,65,268.125
0.1525124,250,203,65,8
0.9895858,253,197,35,79.625
0.7604398,110,150,61,83.875
0.7161005,163,206,46,90.625
0.414221,254,120,47,49.625
0.8795262,184,168,43,65.375
0.4805987,238,143,76,49.25
0.4419524,234,113,43,12.25
0.6302994,130,170,75,189
0.7157232,254,130,48,27.625
0.2032024,154,179,47,40.75
0.6027697,242,118,77,162.375
0.5905753,151,166,74,117.875
0.3641066,227,112,71,71.625
0.1686309,194,242,53,11.25
0.7562163,179,192,78,365.75
0.4412528,162,113,67,17.25
0.2271215,151,192,51,70.125
0.299021,217,184,74,54.125
0.7818527,220,140,84,28.5
0.9317485,123,183,81,357.25
0.2873135,220,114,82,29
0.1850495,171,184,87,355.75
0.6343875,229,224,36,9.125
0.5825959,244,128,57,30.625
0.4396413,181,148,89,189.375
0.9421009,226,108,75,17.25
0.3994397,235,104,79,26.375
0.1479386,242,118,80,18.25
0.6058319,250,115,74,9.875
0.9550395,145,125,35,660.5
0.7954454,167,220,62,38.5
0.1469802,181,229,63,14.125
0.3152727,251,196,83,56
0.7137454,226,142,74,110.5
0.4898143,111,203,52,779.5
0.904511,124,102,33,20.375
0.1344296,172,210,74,14.25
0.5570491,209,181,33,224
0.7988468,172,160,32,25.375
0.151182,166,242,52,49.5
0.6630461,205,103,58,35.75
0.83085,166,148,55,142.375
0.274688,168,145,33,21.5
0.3406016,185,245,62,69
0.5757866,219,181,58,48
0.4390099,122,193,73,18
0.2692811,165,186,39,106.25
0.5306462,246,175,70,228.125
0.3441103,168,136,64,45.75
0.785723,226,107,72,58.5
0.6557168,139,106,79,14.625
0.6677584,233,241,87,15.875
0.1855551,235,148,58,25.75
0.29993,238,118,65,10.125
0.2343244,121,182,42,93.25
0.3506374,152,143,57,89.875
0.4065148,137,116,47,32.375
0.1636165,192,220,84,38.75
0.4490265,217,170,73,26.375
0.9045229,102,100,33,30.375
0.1408195,208,143,58,10
0.1360158,249,221,76,8.125
0.6362646,192,158,44,85.625
0.177067,115,167,55,18.875
0.5497305,204,136,43,266.5
0.4717048,250,203,54,8.25
0.6991726,199,112,33,13.625
0.2289645,108,111,40,19.875
0.2220584,250,151,41,51.75
0.8599598,231,169,53,101.75
0.1642858,205,226,58,77.25
0.220395,209,180,82,107.875
0.6504402,239,130,88,30.375
0.1550687,197,237,71,30.125
0.2176595,147,199,89,56.25
0.41539,222,147,63,123.875
0.7801553,223,123,33,15.375
0.9240934,204,181,66,39.75
0.8427543,141,190,62,85.625
0.6570681,208,153,32,20.375
0.2816114,143,176,39,32.125
0.3084833,208,101,78,14
0.8990813,232,214,69,39.5
0.2404213,127,169,65,31
0.2746726,201,124,38,41.125
0.4416833,174,169,45,59.125
0.1529015,223,253,61,34.125
0.2289958,137,219,79,57.375
0.2211439,109,218,80,67.625
0.2702112,170,135,57,26.625
0.181832,191,234,37,105.25
0.6053453,127,174,30,72.75
0.3384431,133,123,77,89.625
0.5956944,216,183,73,82.125
0.1890832,108,229,54,103.25
0.5052117,120,177,68,60.375
0.4477971,147,140,75,208.875
0.8265821,124,125,87,857.75
0.4691571,224,137,73,33.25
0.1028119,210,203,38,10.375
0.5975358,189,114,55,91.75
0.4750654,198,188,64,66.375
0.6927624,226,112,34,11.5
0.9063373,249,114,36,72.375
0.392315,252,103,79,69.25
0.4411339,201,247,67,10.5
0.3756928,153,109,63,50.5
0.7251735,205,251,57,32.125
0.8419298,173,202,72,97.25
0.9627444,139,175,77,134.75
0.6572959,196,127,77,58.375
0.5939138,247,161,47,8.5
0.3450162,205,169,68,106.25
0.615232,173,143,84,95.25
0.3100303,177,111,78,16.5
0.2171991,142,179,53,45.875
0.4052908,134,154,67,29.375
0.5173749,183,122,57,37.25
0.482006,117,183,42,150.25
0.8511715,110,190,38,215.625
0.9162714,237,186,76,77.625
0.236636,126,110,76,60.375
0.9436789,157,227,48,118.25
0.624926,117,135,88,36.875
0.2577133,126,183,84,107.25
0.6341084,202,107,31,18.625
0.3127772,162,104,87,132.5
0.1375102,177,210,81,149.375
0.3705575,187,139,64,106.375
0.5969173,139,106,72,193
0.7071735,205,191,53,53.75
0.2136493,141,164,54,64
0.5045561,136,158,46,393.75
0.2968097,180,113,57,36.625
0.3656841,192,240,56,36.5
0.9835771,203,120,38,47.5
0.9644417,190,162,37,24.75
0.2535851,102,155,73,608.125
0.9001305,209,114,36,217.375
0.1795919,163,242,83,70.25
0.2865435,105,105,51,97.625
0.361206,240,130,68,115
0.7465554,227,191,30,9.125
0.2922934,132,119,78,101.75
0.2693382,216,251,56,38
0.410661,237,186,51,213.375
0.2969872,221,162,53,31
0.4272664,197,232,35,68.625
0.251649,159,252,55,32.75
0.8369864,207,132,42,89.625
0.1881196,119,194,43,46.875
0.4588266,239,135,56,70
0.3754527,208,236,33,15.125
0.1968564,170,254,54,63.375
0.7371242,227,188,45,252.75
0.7788672,104,245,60,20.25
0.9501246,132,175,45,42
0.313087,129,159,40,240.25
0.1406102,169,129,89,33.25
0.1811036,238,229,70,74.75
0.5372967,121,192,41,620.875
0.3466685,246,114,34,13.125
0.7210584,231,113,87,11.5
0.6490119,146,202,74,347.625
0.3545113,116,249,79,18.625
0.1998739,159,116,55,13.75
0.6311887,238,123,88,113.25
0.350356,107,223,78,247.125
0.2456888,218,149,45,50.625
0.7202024,179,122,72,64.25
0.7552513,138,138,79,204
0.4102249,103,178,54,105.5
0.4079396,183,118,72,57.875
0.6782897,135,229,59,57.5
0.4279043,113,105,80,72.25
0.8043354,128,105,49,184
0.3190561,139,150,78,101.125
0.5927103,105,178,56,77.875
0.5025017,110,150,38,77.5
0.5906959,186,135,83,34.5
0.2318075,142,185,64,193.375
0.991074,162,159,78,402.75
0.6246839,217,171,51,16.25
0.2956735,232,166,51,70.5
0.7049434,212,121,52,17.125
0.4796129,248,172,54,114
0.420919,221,104,72,49.625
0.4257481,233,190,81,95.375
0.2263125,202,118,48,13.625
0.208241,153,186,72,314.5
0.4648999,110,172,54,71.5
0.2812681,180,113,88,47.5
0.2910971,121,141,45,39.125
0.725297,189,237,33,14.25
0.2897073,172,176,45,75
0.5263327,235,178,52,218.125
0.5299109,152,145,63,39
0.3949035,142,184,78,61.125
0.982937,123,201,40,196.625
0.4117156,188,248,55,59.125
0.3087803,148,246,89,29.75
0.8041446,160,221,57,33.625
0.2084471,214,147,61,33.375
0.5075842,133,140,81,81.625
0.8487806,180,162,35,80.75
0.9248571,240,167,51,20.625
0.3009993,181,192,58,195.25
0.9089017,188,134,78,19.875
0.9978617,192,122,67,865.625
0.2649565,226,202,57,98
0.56538,107,216,74,168.25
0.4881612,226,195,73,48.5
0.1649652,164,158,61,122.625
0.5686031,107,127,47,63.5
0.54393,207,228,31,48.5
0.7983512,209,100,32,17.875
0.6533844,203,143,58,23
0.93507,171,111,46,92.5
0.2639298,229,225,61,40.5
0.3482468,240,200,45,8.375
0.8019234,188,135,60,278.5
0.4452409,144,136,58,22.125
0.304253,187,196,71,110.25
0.5487455,131,143,67,87.875
0.1657491,175,189,64,77.375
0.2297569,230,250,63,37.25
0.9262788,116,182,76,80.25
0.6828805,182,113,83,40.25
0.7879214,203,139,69,225.875
0.522352,189,211,75,314.125
0.998751,206,204,84,229
0.5425231,238,194,31,266
0.526886,234,148,71,84.75
0.2730803,105,190,80,21.25
0.5251001,203,170,45,103.875
0.1417262,118,131,46,88.375
0.3403749,207,147,56,237.25
0.3999607,208,237,58,48
0.1410573,161,217,62,143.125
0.5939915,193,111,51,81.125
0.8558711,176,134,49,153.125
0.3082865,224,216,68,102.5
0.603834,122,140,83,226
0.4751561,110,121,66,151.75
0.2814728,106,116,60,88.625
0.5459843,177,106,85,13.75
0.2397704,221,246,82,38.125
0.1449106,194,192,85,16.125
0.4361486,254,143,89,16.75
0.4210464,220,194,53,18.875
0.6046351,138,159,51,122.25
0.756557,159,124,70,56.125
0.1407841,129,134,45,101.625
0.2289319,157,237,52,58.125
0.308641,229,131,73,109.75
0.6260269,162,170,83,42.625
0.4063251,230,115,75,31.875
0.8841763,197,157,72,128.5
0.2149292,206,212,40,82.625
0.2732064,208,237,52,10.375
0.3569939,218,104,50,91
0.7077598,163,168,79,174.75
0.9325744,117,143,85,122.125
0.841332,154,205,33,38
0.7208261,147,128,61,23.25
0.8265693,138,160,82,121.125
0.5000228,108,171,69,323.5
0.4514857,186,177,69,19
0.9476666,133,117,86,48
0.2546315,130,150,54,85.125
0.1954932,109,206,46,203.625
0.1410944,242,190,36,11.25
0.3720957,201,182,38,94.125
0.2535598,125,159,60,109.375
0.3976289,113,138,31,74.5
0.9532489,208,115,78,196
0.3176622,231,174,34,39.125
0.832624,108,101,72,79.75
0.9302559,179,108,36,86.75
0.1448414,190,239,59,76.875
0.6316054,238,132,42,107.5
0.2962044,142,120,52,65.75
0.3573559,130,117,66,19.875
0.2867264,200,201,78,393
0.5047425,191,146,37,22.125
0.9998308,212,166,43,31.25
0.2796862,155,205,87,183.125
0.6910592,177,189,63,61.5
0.6087004,132,140,63,68.625
0.4276651,107,104,51,209.625
0.2578924,253,170,77,253.375
0.3170235,247,134,88,34.375
0.5453347,146,176,57,81.625
0.9033104,130,144,74,106.375
0.9562927,116,100,50,26
0.3360396,176,129,53,79.75
0.7609398,203,250,81,18.875
0.5421212,132,144,58,792
0.4522406,210,159,79,289.25
0.3257199,147,122,44,34.375
0.3432285,128,199,80,184.875
0.9891365,124,111,89,32.875
0.825043,232,231,56,29.25
0.2059205,135,192,56,895.625
0.7239574,124,149,41,19
0.3301185,209,190,54,376.375
0.9037421,118,140,36,83.875
0.310808,115,115,35,68.125
0.1574114,186,160,82,495.625
0.880129,170,203,71,89.125
0.5144889,119,116,79,123.5
0.2839178,108,226,36,57.375
0.1850102,151,100,50,22
0.8489676,188,142,54,259.375
0.334725,242,159,73,68
0.8257692,246,226,73,27.75
0.4576052,193,183,30,260.5
0.444731,165,135,57,63.75
0.4400412,177,179,66,33.125
0.1869327,206,240,32,74.625
0.2712168,196,161,61,124
0.8153864,105,199,38,353.625
0.4063774,179,173,53,11.125
0.1497628,225,249,74,46.125
0.2372817,220,139,62,57.25
0.4137268,147,163,47,255.25
0.4519509,165,182,86,37.5
0.8676738,160,116,85,56
0.4922919,129,228,64,40.375
0.6016024,249,174,71,56.25
0.7825281,136,135,65,361.5
0.3207842,223,168,53,9.125
0.7673162,135,119,76,107.625
0.2652774,122,112,48,64.25
0.1707191,160,237,60,13.5
0.8582914,115,201,73,185.75
0.892188,122,171,58,295.875
0.2160787,192,245,78,51.25
0.7444149,231,135,89,49.125
0.86357,227,251,58,14.75
0.1732361,194,192,89,28.75
0.6719562,203,127,86,32.625
0.8334051,218,199,87,48.75
0.1630267,103,158,37,59.375
0.1581884,102,176,79,51.625
0.9257255,147,192,59,38.5
0.5978584,226,130,48,81.5
0.7690677,151,144,53,66
0.3822378,130,152,87,140.25
0.2228745,171,179,78,325.875
0.4691014,207,206,50,278.625
0.4293103,188,108,74,31.625
0.1908229,104,254,87,155
0.9392788,152,124,86,25.75
0.5874525,105,172,46,31.875
0.6433014,191,175,64,67
0.5675412,146,252,75,30.25
0.180514,213,218,40,36.5
0.2889338,106,186,55,51.875
0.4541475,221,200,60,64.5
0.3814657,113,194,60,19.375
0.2030419,251,113,70,12.125
0.5641266,235,189,50,13.5
0.1515811,245,170,68,504.625
0.315523,230,133,44,73.5
0.6986731,188,101,70,38
0.4841715,142,193,73,59.5
0.9042553,254,129,33,191.875
0.1744797,173,231,86,80.125
0.3462502,113,137,87,178
0.6807848,225,183,88,51
0.3856815,133,119,82,98.25
0.141647,193,123,57,45.375
0.4375072,185,105,51,15.625
0.2054467,117,101,50,24.75
0.6612862,153,134,78,103.75
0.798171,157,133,89,65.375
0.9673597,250,192,88,153.75
0.1695425,180,153,46,11.625
0.2634651,142,150,67,83.75
0.8525759,240,148,85,8.375
0.2883033,112,105,55,73
0.8486387,195,150,57,85.875
0.1737697,129,191,59,103.625
0.3021155,140,115,45,105.25
0.8902726,227,162,68,40.875
0.8312527,177,203,71,71.625
0.4834639,136,181,55,171.25
0.8825619,132,124,88,510.5
0.6675051,116,103,85,20.375
